source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix
ITDIR:infopark,iCodeBees Private Limited,Kochi,https://icodebees.com,icodebees.com,,,,,True,False,False
ITDIR:infopark,iDatalytics Pvt. Ltd.,Kochi,https://idatalytics.com,idatalytics.com,,,,,True,False,False
ITDIR:infopark,IdeaGCS Private Limited,Kochi,https://ideagcs.com,ideagcs.com,,,,,True,False,False
ITDIR:infopark,IdealMG Educare LLP,Kochi,https://mgtuition.com,mgtuition.com,,,,,True,False,False
ITDIR:infopark,iKSANA Engineering & Management Consultants,Kochi,https://iksana.tech,iksana.tech,,,,,True,False,False
ITDIR:infopark,Impaqtive Technologies India Pvt Ltd,Kochi,https://impaqtive.com,impaqtive.com,,,,,True,False,False
ITDIR:infopark,In-Tech Group India Private Limited,Kochi,https://in-tech.com,in-tech.com,,,,,True,False,False
ITDIR:infopark,Incede Technologies Pvt Ltd,Kochi,https://incedetech.ai,incedetech.ai,,,,,True,False,False
ITDIR:infopark,IndustryApps Technologies Pvt Ltd,Kochi,https://industryapps.net,industryapps.net,,,,,True,False,False
ITDIR:infopark,InerG Software Innovations Pvt.Ltd.,Kochi,https://inerg.com,inerg.com,,,,,True,False,False
ITDIR:infopark,Infintor Solutions LLP,Kochi,https://infintor.com,infintor.com,,,,,True,False,False
ITDIR:infopark,INFOCYLANZ PVT. LTD.,Kochi,https://infocylanz.com,infocylanz.com,,,,,True,False,False
ITDIR:infopark,Infosmart Technologies Private Limited,Kochi,https://infosmart-technologies.com,infosmart-technologies.com,,,,,True,False,False
ITDIR:infopark,Innovature Software Labs (P) Ltd,Kochi,https://innovature.ai,innovature.ai,,,,,True,False,False
ITDIR:infopark,Inspired Software Development (India) LLP,Kochi,https://inseinc.com,inseinc.com,,,,,True,False,False
ITDIR:infopark,Inspite Technologies Pvt.Ltd,Kochi,https://inspitetech.com,inspitetech.com,,,,,True,False,False
ITDIR:infopark,Intbrains Private Limited,Kochi,https://intbrains.com,intbrains.com,,,,,True,False,False
ITDIR:infopark,Internland Technology Services Private Limited,Kochi,https://interlandtech.com,interlandtech.com,,,,,True,False,False
ITDIR:infopark,iWEX Infomatics,Kochi,https://iwex.in,iwex.in,,,,,True,False,False
ITDIR:infopark,Jachoos Technologies Private Limited,Kochi,https://jachoos.com,jachoos.com,,,,,True,False,False
ITDIR:infopark,Jobin & Jismi Pvt. Ltd.,Kochi,https://jobinandjismi.com,jobinandjismi.com,,,,,True,False,False
ITDIR:infopark,JohnTuringWatson Software Solutions Pvt Ltd,Kochi,https://johnturingwatson.ai,johnturingwatson.ai,,,,,True,False,False
ITDIR:infopark,JTSi Technologies India Private Limited,Kochi,https://jtsiindia.com,jtsiindia.com,,,,,True,False,False
ITDIR:infopark,Kakapo Systems India Private Limited,Kochi,https://kakaposystems.com,kakaposystems.com,,,,,True,False,False
ITDIR:infopark,Katzion Technology Solutions LLP,Kochi,https://katzion.com,katzion.com,,,,,True,False,False
ITDIR:infopark,KL Koncepts Lab Media and IT Park,Kochi,https://konceptslab.com,konceptslab.com,,,,,True,False,False
ITDIR:infopark,KnowBe4 India Private Limited,Kochi,https://knowbe4.com,knowbe4.com,,,,,True,False,False
ITDIR:infopark,KOTT SOFTWARE PRIVATE LIMITED,Kochi,https://kottsoftware.com,kottsoftware.com,,,,,True,False,False
ITDIR:infopark,Krythium Solutions Private Limited,Kochi,https://krythium.com,krythium.com,,,,,True,False,False
ITDIR:infopark,Linnk Outsource Solutions India Pvt Ltd,Kochi,https://linnk.com,linnk.com,,,,,True,False,False
ITDIR:infopark,LINXAS IT CONSULTING PRIVATE LIMITED,Kochi,https://linxas.com,linxas.com,,,,,True,False,False
ITDIR:infopark,Lisbell Technologies Pvt Ltd,Kochi,https://lisbell.com,lisbell.com,,,,,True,False,False
ITDIR:infopark,LucidPlus Infotech Pvt Ltd,Kochi,https://lucidplus.com,lucidplus.com,,,,,True,False,False
ITDIR:infopark,Luure.ai LLP,Kochi,https://luure.ai,luure.ai,,,,,True,False,False
ITDIR:infopark,Mantle Solutions Private Limited,Kochi,https://mantlesolutions.in,mantlesolutions.in,,,,,True,False,False
ITDIR:infopark,Mantra IT Solutions,Kochi,https://mantraitsolutions.in,mantraitsolutions.in,,,,,True,False,False
ITDIR:infopark,MapleTech Space Pvt Ltd,Kochi,https://mapletechspace.com,mapletechspace.com,,,,,True,False,False
ITDIR:infopark,MarketBytes WebWorks Private Limited,Kochi,https://marketbytes.in,marketbytes.in,,,,,True,False,False
ITDIR:infopark,MARLABS SOFTWARE,Kochi,https://marlabs.com,marlabs.com,,,,,True,False,False
ITDIR:infopark,Mashuptech,Kochi,https://mashuptech.in,mashuptech.in,,,,,True,False,False
ITDIR:infopark,Maxxion Systems Private Limited,Kochi,https://maxxion.com,maxxion.com,,,,,True,False,False
ITDIR:infopark,McFadyen Digital,Kochi,https://mcfadyen.com,mcfadyen.com,,,,,True,False,False
ITDIR:infopark,Media Systems India,Kochi,https://msisoft.in,msisoft.in,,,,,True,False,False
ITDIR:infopark,MERP Systems Private Limited,Kochi,https://merpsystems.com,merpsystems.com,,,,,True,False,False
ITDIR:infopark,Milestone Technologies,Kochi,https://milestone.tech,milestone.tech,,,,,True,False,False
ITDIR:infopark,Millennium InfoLogic,Kochi,https://millinfo.net,millinfo.net,,,,,True,False,False
ITDIR:infopark,Mindcurv Technology Solutions Pvt. Ltd.,Kochi,https://mindcurv.com,mindcurv.com,,,,,True,False,False
ITDIR:infopark,MindLabs Consultancy Services LLP,Kochi,https://mindlabssolutions.com,mindlabssolutions.com,,,,,True,False,False
ITDIR:infopark,MindLabs Systems Pvt Ltd,Kochi,https://mindlabssys.com,mindlabssys.com,,,,,True,False,False
ITDIR:infopark,Mitsogo,Kochi,https://mitsogo.com,mitsogo.com,,,,,True,False,False
ITDIR:infopark,mitz AI Minds Pvt Ltd,Kochi,https://mitz.ai,mitz.ai,,,,,True,False,False
ITDIR:infopark,Mozilor Technologies Pvt. Ltd.,Kochi,https://mozilor.com,mozilor.com,,,,,True,False,False
ITDIR:infopark,NAS Infosolutions Pvt Ltd,Kochi,https://nasinfosolutions.com,nasinfosolutions.com,,,,,True,False,False
ITDIR:infopark,Navicater Solutions India Pvt Ltd,Kochi,https://navicater.com,navicater.com,,,,,True,False,False
ITDIR:infopark,Neem Info Solutions Pvt. Ltd.,Kochi,https://neemsoftware.com,neemsoftware.com,,,,,True,False,False
ITDIR:infopark,Neork Technologies,Kochi,https://neork.com,neork.com,,,,,True,False,False
ITDIR:infopark,Nesa Software Pvt Ltd,Kochi,https://nesasoftware.com,nesasoftware.com,,,,,True,False,False
ITDIR:infopark,Netsentries Infosec Solutions Pvt.Ltd.,Kochi,https://netsentries.com,netsentries.com,,,,,True,False,False
ITDIR:infopark,NewAgeSys Solutions (P) Ltd.,Kochi,https://newagesysindia.com,newagesysindia.com,,,,,True,False,False
ITDIR:infopark,Next Apps,Kochi,https://nextapps.in,nextapps.in,,,,,True,False,False
ITDIR:infopark,Niaway Technologies Pvt Ltd,Kochi,https://niaway.com,niaway.com,,,,,True,False,False
ITDIR:infopark,Niche Techies,Kochi,https://nichetechies.com,nichetechies.com,,,,,True,False,False
ITDIR:infopark,Noa Infosolutions LLP,Kochi,https://noainfosolutions.com,noainfosolutions.com,,,,,True,False,False
ITDIR:infopark,NOMD Technologies,Kochi,https://nomdindia.com,nomdindia.com,,,,,True,False,False
ITDIR:infopark,Nymbl,Kochi,https://benymbl.co,benymbl.co,,,,,True,False,False
ITDIR:infopark,Obidos Technologies (P) Ltd,Kochi,https://obidostech.com,obidostech.com,,,,,True,False,False
ITDIR:infopark,Obvious AI Technology Pvt Ltd,Kochi,https://obvs.ai,obvs.ai,,,,,True,False,False
ITDIR:infopark,Offline Human Studios,Kochi,https://offlinehumanstudios.com,offlinehumanstudios.com,,,,,True,False,False
ITDIR:infopark,Onesoft Technologies LLP,Kochi,https://onesoftapps.com,onesoftapps.com,,,,,True,False,False
ITDIR:infopark,Opshore Talent Solutions Pvt.Ltd.,Kochi,https://opshoretalentsolutions.com,opshoretalentsolutions.com,,,,,True,False,False
ITDIR:infopark,Orestes Technologies Pvt Ltd,Kochi,https://orestestech.com,orestestech.com,,,,,True,False,False
ITDIR:infopark,Origent Technologies,Kochi,https://origent.in,origent.in,,,,,True,False,False
ITDIR:infopark,Orion India Systems Pvt. Ltd.,Kochi,https://orioninc.com,orioninc.com,,,,,True,False,False
ITDIR:infopark,Ormeon IT Consulting Pvt Ltd,Kochi,https://ormeon.com,ormeon.com,,,,,True,False,False
ITDIR:infopark,Outsource Partners International,Kochi,https://opiglobal.com,opiglobal.com,,,,,True,False,False
ITDIR:infopark,Pagematics India Pvt. Ltd.,Kochi,https://pagematics.com,pagematics.com,,,,,True,False,False
ITDIR:infopark,Paoyaila Animation Studios LLP,Kochi,https://paoyaila.com,paoyaila.com,,,,,True,False,False
ITDIR:infopark,PaulCart E Commerce Pvt. Ltd.,Kochi,https://wibserp.com,wibserp.com,,,,,True,False,False
ITDIR:infopark,Pearlsoft Technologies LLP,Kochi,https://pearlsofttechnologies.com,pearlsofttechnologies.com,,,,,True,False,False
ITDIR:infopark,Penguin Data Centre Pvt.Ltd.,Kochi,https://penguininc.com,penguininc.com,,,,,True,False,False
ITDIR:infopark,Pinetech IT Solutions P Ltd,Kochi,https://pinetech.in,pinetech.in,,,,,True,False,False
ITDIR:infopark,Pinmicro India Pvt.Ltd.,Kochi,https://pinmicro.com,pinmicro.com,,,,,True,False,False
ITDIR:infopark,Pixdynamics,Kochi,https://pixdynamics.com,pixdynamics.com,,,,,True,False,False
ITDIR:infopark,Planet Media India ( PMIN Agency Pvt.Ltd.),Kochi,https://planetmedia.in,planetmedia.in,,,,,True,False,False
ITDIR:infopark,Portrave Solutions Pvt Ltd,Kochi,https://portrave.com,portrave.com,,,,,True,False,False
ITDIR:infopark,Prevalent AI,Kochi,https://prevalent.ai,prevalent.ai,,,,,True,False,False
ITDIR:infopark,PrimeCrown Technologies (P) Limited,Kochi,https://primecrown.com,primecrown.com,,,,,True,False,False
ITDIR:infopark,Privo TechCorp Private Limited,Kochi,https://privocorp.com,privocorp.com,,,,,True,False,False
ITDIR:infopark,Pueblo Shades Pvt.Ltd,Kochi,https://puebloshades.com,puebloshades.com,,,,,True,False,False
ITDIR:infopark,Pumex InfoTech Pvt Ltd,Kochi,https://pumexinfotech.com,pumexinfotech.com,,,,,True,False,False
ITDIR:infopark,QC Verify Private Limited,Kochi,https://qcverify.com,qcverify.com,,,,,True,False,False
ITDIR:infopark,Quantum Acumen (QuAnHack Solutions),Kochi,https://quanhack.com,quanhack.com,,,,,True,False,False
ITDIR:infopark,Qubeslab Technologies Private Limited,Kochi,https://qubeslab.com,qubeslab.com,,,,,True,False,False
ITDIR:infopark,Raintech Software Ltd,Kochi,https://raintechsoftware.com,raintechsoftware.com,,,,,True,False,False
ITDIR:infopark,Rainybits Technology Pvt Ltd,Kochi,https://rainybits.com,rainybits.com,,,,,True,False,False
ITDIR:infopark,RedBlack Technologies Private Limited,Kochi,https://redblacksoftware.com,redblacksoftware.com,,,,,True,False,False
ITDIR:infopark,Redux (Network Redux),Kochi,https://redux.co,redux.co,,,,,True,False,False
ITDIR:infopark,Regent Global Services (India) Pvt.Ltd.,Kochi,https://rgsin.com,rgsin.com,,,,,True,False,False
ITDIR:infopark,Retyn Business Solution Pvt. Ltd.,Kochi,https://retyn.ai,retyn.ai,,,,,True,False,False
ITDIR:infopark,REXAV LLP,Kochi,https://rexavllp.com,rexavllp.com,,,,,True,False,False
ITDIR:infopark,Rextech Studios,Kochi,https://rextechstudios.com,rextechstudios.com,,,,,True,False,False
ITDIR:infopark,RIOD LOGIC PRIVATE LIMITED,Kochi,https://riod.in,riod.in,,,,,True,False,False
ITDIR:infopark,Roberts Design Services,Kochi,https://rdsind.co,rdsind.co,,,,,True,False,False
ITDIR:infopark,RUBY SEVEN STUDIOS,Kochi,https://rubyseven.in,rubyseven.in,,,,,True,False,False
ITDIR:infopark,SaNDS Lab,Kochi,https://sandslab.com,sandslab.com,,,,,True,False,False
ITDIR:infopark,Seeroo IT Solutions,Kochi,https://seeroo.com,seeroo.com,,,,,True,False,False
ITDIR:infopark,Senscript Technologies Pvt Ltd,Kochi,https://senscript.ai,senscript.ai,,,,,True,False,False
