source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix,stage,reject_reason,evidence
goodfirms,Synthlane,"Gurgaon, India",https://www.synthlane.com/,synthlane.com,2025,50-249,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Prettifyweb,"Gurgaon, India",https://prettifyweb.in,prettifyweb.in,,<10,,,,,False,C,too_small,band=<10
goodfirms,S2Infinitum Softech.Pvt.Ltd,"Gurgaon, India",https://www.s2infinitum.com,s2infinitum.com,2018,<10,,,,,False,C,too_small,band=<10
goodfirms,Absoft IT Solutions,"Gurgaon, India",https://www.absoft.io/,absoft.io,,<10,,,,,False,C,too_small,band=<10
goodfirms,Stackrelief IT & Digital Solutions,"Gurgaon, India",https://www.stackrelief.com,stackrelief.com,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Wavexcel,"Gurgaon, India",https://www.wavexcel.in/,wavexcel.in,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Rudraveda Consultancy,"Gurgaon, India",https://rudravedaconsultancy.com/,rudravedaconsultancy.com,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Kalki The Innovation Luminary LLP,"Gurgaon, India",https://www.kalkillp.com,kalkillp.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Helpothon,"Gurgaon, India",https://helpothon.com,helpothon.com,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,TRS Software Solutions Pvt Ltd,"Gurgaon, India",https://trssoftwaresolutions.com/,trssoftwaresolutions.com,2016,<10,,,,,False,C,too_small,band=<10
goodfirms,Scalevo,"Gurgaon, India",https://scalevo.in/,scalevo.in,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Total Shift Left,"Gurgaon, India",https://totalshiftleft.com/,totalshiftleft.com,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Keyhike Technologies Pvt Ltd,"Gurgaon, India",https://www.keyhike.com,keyhike.com,2026,50-249,,,,,False,C,founded_2024_plus,source founded_year=2026
goodfirms,QicApp,"Gurgaon, India",https://www.qicapp.com/,qicapp.com,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,QuickHire Services,"Gurgaon, India",https://www.quickhire.services,quickhire.services,2024,50-249,,,,,True,C,founded_2024_plus,source founded_year=2024
goodfirms,Aestros,"Gurgaon, India",https://aestros.com,aestros.com,2025,10-49,,,,,True,C,founded_2024_plus,source founded_year=2025
goodfirms,Codevio Digital Private Limited,"Gurgaon, India",https://codevio.io/,codevio.io,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Talinto Information Services Pvt Ltd,"Gurgaon, India",http://www.talinto.com,talinto.com,2015,<10,,,,,False,C,too_small,band=<10
goodfirms,NYA,"Gurgaon, India",http://nya.co.in/,nya.co.in,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Vigomerge,"Gurgaon, India",https://www.vigomerge.com/,vigomerge.com,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,NextEnvision Digital,"Gurgaon, India",https://nextenvision.com/,nextenvision.com,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Turing Labs,"Gurgaon, UAE",https://turinglabs.io/,turinglabs.io,2017,<10,,,,,False,C,too_small,band=<10
goodfirms,Clickworkzz,"Gurgaon, India",https://www.clickworkzz.com/,clickworkzz.com,2017,<10,,,,,False,C,too_small,band=<10
goodfirms,Gravi Digital,"Gurgaon, India",https://gravidigital.com,gravidigital.com,2019,<10,,,,,False,C,too_small,band=<10
goodfirms,Suvrin Technologies,"Gurgaon, India",https://www.suvrin.com/,suvrin.com,2016,<10,,,,,False,C,too_small,band=<10
goodfirms,Techveen Infoway,"Gurgaon, India",http://techveen.com/,techveen.com,2018,<10,,,,,False,C,too_small,band=<10
goodfirms,CometForge,"Gurgaon, India",https://www.cometforge.com/,cometforge.com,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,DevNexus Solutions Private Limited,"Gurgaon, India",https://devnexus.in,devnexus.in,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Talencee IT Solution Pvt. Ltd.,"Gurgaon, India",https://talencee.com/,talencee.com,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,maddevs,"Gurgaon, India",https://maddevs.space,maddevs.space,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,CrestVox Studio,"Gurgaon, India",https://crestvox.com,crestvox.com,2025,,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,XTEALTH,"Gurgaon, India",https://xtealthglobal.com/,xtealthglobal.com,2021,<10,,,,,False,C,too_small,band=<10
goodfirms,Techificial AI,"Gurgaon, India",https://www.techificial.ai/,techificial.ai,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Mantthan Web Solutions LLP,"Delhi, India",http://www.mantthan.com/,mantthan.com,2016,<10,,,,,False,C,too_small,band=<10
goodfirms,Matrix Infotech Solution,"Delhi, India",https://matrixinfotechsolution.com/,matrixinfotechsolution.com,2016,<10,,,,,False,C,too_small,band=<10
goodfirms,WebReinvent Technologies,"Delhi, India",https://webreinvent.com/,webreinvent.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,TechMaximize,"Delhi, India",https://www.techmaximize.com/,techmaximize.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,Boffo websol,"Delhi, India",https://www.boffowebsol.com/,boffowebsol.com,2017,<10,,,,,False,C,too_small,band=<10
goodfirms,Protobuild Co,"Delhi, India",https://protobuild.co/,protobuild.co,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,AlgoSmiths SoftCom,"Delhi, India",https://algosmiths.com/,algosmiths.com,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,Primex Infotech Pvt Ltd,"Delhi, India",https://primexinfotech.com,primexinfotech.com,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,Tech Web Mantra,"Delhi, India",https://www.techwebmantra.com/,techwebmantra.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Zyvrus Private Limited,"Delhi, India",https://www.zyvrus.com,zyvrus.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Orvyn Studio,"Delhi, India",https://orvynstudio.com/,orvynstudio.com,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Digital Upward Pvt Ltd,"Delhi, India",https://www.digitalupward.com/,digitalupward.com,2018,<10,,,,,False,C,too_small,band=<10
goodfirms,webpyrix,"Delhi, India",https://webpyrix.com,webpyrix.com,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,UnitedWebSoft,"Delhi, India",https://unitedwebsoft.in/,unitedwebsoft.in,2009,<10,,,,,False,C,too_small,band=<10
goodfirms,Intellisqr Consulting,"Delhi, India",https://intellisqr.com,intellisqr.com,2021,<10,,,,,False,C,too_small,band=<10
goodfirms,SkyTrail Technologies,"Delhi, India",http://skytrailtechnologies.great-site.net/,great-site.net,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,OnlineInfatuation,"Delhi, India",https://onlineinfatuation.com/,onlineinfatuation.com,2017,<10,,,,,False,C,too_small,band=<10
goodfirms,Deepspace9 Technologies,"Delhi, India",https://www.deepspace9.tech/,deepspace9.tech,2017,<10,,,,,False,C,too_small,band=<10
goodfirms,Alis Software,"Delhi, India",https://www.mohdadil.dev/,mohdadil.dev,2024,,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Maya Techno Soft,"Delhi, India",http://www.mayatechnosoft.com,mayatechnosoft.com,2012,<10,,,,,False,C,too_small,band=<10
goodfirms,GTM Infotech,"Delhi, India",https://www.gtminfotech.com,gtminfotech.com,2005,<10,,,,,False,C,too_small,band=<10
goodfirms,Borgfy,"Delhi, India",https://www.borgfy.com/,borgfy.com,2021,<10,,,,,False,C,too_small,band=<10
goodfirms,Artistonk Techno Solutions,"Delhi, India",https://artistonk.com/,artistonk.com,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,Web Wallah,"Delhi, India",https://webwallah.in/,webwallah.in,2019,<10,,,,,False,C,too_small,band=<10
goodfirms,Fine Technologies,"Delhi, India",http://www.finesoftech.com,finesoftech.com,2011,<10,,,,,False,C,too_small,band=<10
goodfirms,Nambix Technologies,"Delhi, India",https://nambix.com,nambix.com,2022,<10,,,,,False,C,too_small,band=<10
goodfirms,Eonlint,"Delhi, India",https://www.eonlint.com/,eonlint.com,2022,<10,,,,,False,C,too_small,band=<10
goodfirms,W2g Solutions,"Delhi, India",https://w2gsolutions.in/,w2gsolutions.in,2015,<10,,,,,False,C,too_small,band=<10
goodfirms,Macotech,"Delhi, India",https://macotech.in/,macotech.in,,<10,,,,,False,C,too_small,band=<10
goodfirms,iconnect solution,"Delhi, India",https://www.iconnectsolution.com/,iconnectsolution.com,2013,<10,,,,,False,C,too_small,band=<10
goodfirms,Myonlinecoder,"Delhi, India",https://myonlinecoder.com,myonlinecoder.com,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Dhhanashri Autoworkflow LLP,"Delhi, India",https://autoworkflow.in/,autoworkflow.in,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,KISIT services,"Delhi, India",https://kisitservices.in/,kisitservices.in,2010,<10,,,,,False,C,too_small,band=<10
goodfirms,Psynova Digital,"Delhi, India",https://psynovatech.in,psynovatech.in,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Scallar IT Solution,"Delhi, India",https://www.scallar.in/,scallar.in,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,MecroTech,"Delhi, India",https://www.mecro.tech/,mecro.tech,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Dev Consultancy,"Delhi, India",https://dev-consultancy.com/,dev-consultancy.com,2026,<10,,,,,False,C,founded_2024_plus,source founded_year=2026
goodfirms,Viginet Software Pvt. Ltd,"Delhi, India",https://software.viginet.net,viginet.net,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Arisys Global,"Delhi, India",https://www.arisysglobal.xyz/,arisysglobal.xyz,2026,<10,,,,,False,C,founded_2024_plus,source founded_year=2026
goodfirms,FORCENEXA IT SOLUTIONS,"Delhi, India",https://forcenexa.com/,forcenexa.com,2026,<10,,,,,False,C,founded_2024_plus,source founded_year=2026
goodfirms,Zenflow Pvt Ltd,"Delhi, India",https://www.zenflowinfotech.com/,zenflowinfotech.com,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Dashhold,"Delhi, India",https://dashhold.com/,dashhold.com,2026,10-49,,,,,False,C,founded_2024_plus,source founded_year=2026
goodfirms,Arietis Technologies Private Limited,"Delhi, India",https://arietis-technologies.arietis.co.in/,arietis.co.in,2018,<10,,,,,False,C,too_small,band=<10
goodfirms,Wits Digital Pvt. Ltd,"Delhi, India",https://www.witsdigital.com/,witsdigital.com,2017,<10,,,,,False,C,too_small,band=<10
goodfirms,Innovation Link Global Ltd.,"Delhi, India",https://innovationlink.net/,innovationlink.net,,<10,,,,,False,C,too_small,band=<10
goodfirms,AGKRAFT TECHNOLOGY PRIVATE LIMITED,"Delhi, India",https://agkraft.co/,agkraft.co,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Webkye,"Delhi, India",https://webkye.in,webkye.in,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,Symphonic Grow,"Delhi, India",https://www.symphonicgrow.com,symphonicgrow.com,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,EDGEWEB INFOTECH LLP,"Delhi, India",https://edgeweb.co/,edgeweb.co,2026,<10,,,,,False,C,founded_2024_plus,source founded_year=2026
goodfirms,Oko solutions,"Delhi, India",https://okosolutions.in/,okosolutions.in,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,anaboo soft,"Delhi, India",https://anaboosoft.com,anaboosoft.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,TrePium Technologies,"Delhi, India",https://www.trepium.com,trepium.com,2017,<10,,,,,False,C,too_small,band=<10
goodfirms,Techpragma Technologies Solutions Pvt. Ltd.,"Delhi, India",http://www.techpragma.com/,techpragma.com,2011,<10,,,,,False,C,too_small,band=<10
goodfirms,SquareUp,"Delhi, India",https://www.squareupdigital.com/,squareupdigital.com,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Bits Accurate,"Delhi, India",https://bitsaccurate.in,bitsaccurate.in,2022,<10,,,,,False,C,too_small,band=<10
goodfirms,Lumestea Innovex Private Limited,"Delhi, India",https://lumestea.com/,lumestea.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Pinnacle digitech edge,"Delhi, India",https://pinnacledigitech.com,pinnacledigitech.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,ITSS,"Delhi, India",http://www.itssin.com,itssin.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,Get Me Up Infotech,"Delhi, India",http://www.getmeupinfotech.in/,getmeupinfotech.in,2015,<10,,,,,False,C,too_small,band=<10
goodfirms,Aiming Solution,"Delhi, India",https://aimingsolution.com/,aimingsolution.com,2015,<10,,,,,False,C,too_small,band=<10
goodfirms,Hackaback Technologies,"Delhi, India",https://hackaback.com,hackaback.com,2015,<10,,,,,False,C,too_small,band=<10
goodfirms,OnEggy Technologies,"Delhi, India",https://www.oneggy.com,oneggy.com,2022,<10,,,,,False,C,too_small,band=<10
goodfirms,Platypus Box,"Delhi, India",https://www.platypusbox.com/,platypusbox.com,2022,<10,,,,,False,C,too_small,band=<10
goodfirms,Web Solutions India,"Delhi, India",https://www.websolutionsindia.org/,websolutionsindia.org,,<10,,,,,False,C,too_small,band=<10
goodfirms,uvicraft,"Delhi, India",https://uvicraft.com,uvicraft.com,2022,<10,,,,,False,C,too_small,band=<10
goodfirms,Infogentech,"Delhi, India",https://infogentech.com/,infogentech.com,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,SIB Infotech - Digital Marketing Agency,"Delhi, India",https://www.sibinfotech.com/,sibinfotech.com,2005,<10,,,,,False,C,too_small,band=<10
goodfirms,Aynsoft.com,"Delhi, India",https://www.aynsoft.com,aynsoft.com,2002,<10,,,,,False,C,too_small,band=<10
goodfirms,Pixinformatics Solution,"Delhi, India",https://www.pixinformatics.com/,pixinformatics.com,2000,<10,,,,,False,C,too_small,band=<10
goodfirms,WEB LOXIC TECHNOLOGY PRIVATE LIMITED,"Delhi, India",https://webloxic.com,webloxic.com,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,Drasken Labs Private Limited,"Delhi, India",https://draskenlabs.com,draskenlabs.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Tenvix Technologies,"Delhi, India",https://www.tenvix.org,tenvix.org,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,BASESTATION PRIVATE LIMITED,"Delhi, India",https://base-station.io,base-station.io,2026,<10,,,,,False,C,founded_2024_plus,source founded_year=2026
goodfirms,Para Digital Technologies,"Delhi, India",http://www.paradigital.co.in/,paradigital.co.in,2011,<10,,,,,False,C,too_small,band=<10
goodfirms,Whiz Advert,"Delhi, India",https://www.whizadvert.com,whizadvert.com,2009,<10,,,,,False,C,too_small,band=<10
goodfirms,Radiance Solution,"Delhi, India",http://radiancesolution.com/,radiancesolution.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,Bizoally,"Delhi, India",https://www.bizoally.com,bizoally.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,VIRSES TECHNOLOGIES,"Delhi, India",http://www.virses.com,virses.com,2000,<10,,,,,False,C,too_small,band=<10
goodfirms,Xaltam Technologies,"Delhi, India",https://xaltam.com/,xaltam.com,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,Webcareindia,"Delhi, India",https://www.webcareindia.com,webcareindia.com,2019,<10,,,,,False,C,too_small,band=<10
goodfirms,SLN Softwares,"Delhi, India",https://www.slnsoftwares.com/,slnsoftwares.com,2012,<10,,,,,False,C,too_small,band=<10
goodfirms,WebyRoot Private Limited,"Delhi, India",https://webyroot.com,webyroot.com,2021,<10,,,,,False,C,too_small,band=<10
goodfirms,E-Sutra Technologies Private Limited,"Delhi, India",https://e-sutra.com,e-sutra.com,2019,<10,,,,,False,C,too_small,band=<10
goodfirms,Dvayweb Consultancy Services Pvt. Ltd.,"Delhi, India",https://dvayweb.com/,dvayweb.com,2013,<10,,,,,False,C,too_small,band=<10
goodfirms,Binary Chai,"Delhi, India",https://binarychai.com/,binarychai.com,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,Radar Agency - AR,"Delhi, India",https://radaragency.io/,radaragency.io,,<10,,,,,False,C,too_small,band=<10
goodfirms,Cloud9 Power Technologies,"Delhi, India",https://cloud9power.com/,cloud9power.com,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,TekAlgo Technologies LLP,"Delhi, India",https://tekalgo.com,tekalgo.com,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,iFrameWeb Solutions,"Delhi, India",https://iframeweb.com,iframeweb.com,2022,<10,,,,,False,C,too_small,band=<10
goodfirms,wibzest,"Delhi, India",https://www.wibzest.com/,wibzest.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,Digital Web Future,"Delhi, India",https://digitalwebfuture.com/delhi/,digitalwebfuture.com,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Wellfobes India Pvt Ltd,"Delhi, India",https://wellfobes.com/,wellfobes.com,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Brevton Infotech,"Delhi, India",https://brevtoninfotech.in,brevtoninfotech.in,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,CompileView Softwares,"Delhi, India",https://www.compileview.com,compileview.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,BLOATWARE IT SOLUTIONS PRIVATE LIMITED,"Delhi, India",https://bloatwareitsolutions.com,bloatwareitsolutions.com,2018,<10,,,,,False,C,too_small,band=<10
goodfirms,Adwizly,"Delhi, India",https://www.adwizly.com/,adwizly.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,AOPAY Technology,"Delhi, India",https://aopay.in,aopay.in,2025,250+,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Creative Weblink Solution,"Delhi, India",https://cwsindia.co.in,cwsindia.co.in,2010,<10,,,,,False,C,too_small,band=<10
goodfirms,AY Technologies,"Delhi, India",https://aytech.in,aytech.in,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,IT Think Zone,"Delhi, India",https://itthinkzone.com/,itthinkzone.com,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Million Square Solutions,"Delhi, India",https://www.millionsquaresolutions.com,millionsquaresolutions.com,2026,<10,,,,,False,C,founded_2024_plus,source founded_year=2026
goodfirms,Averiq Solutions,"Delhi, India",https://averiqsolutions.com/,averiqsolutions.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,India Digitech Innnovation,"Delhi, India",https://www.indiadigitech.com/,indiadigitech.com,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Incredible Softwares Pvt Ltd,"Delhi, India",https://www.incrediblesoftwares.com,incrediblesoftwares.com,2014,<10,,,,,False,C,too_small,band=<10
goodfirms,Innovative AI Solutions,"Delhi, India",https://innovativeais.com/,innovativeais.com,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,Nirvaan Global IT,"Delhi, India",https://www.nirvaanglobalit.com/,nirvaanglobalit.com,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Qweblo,"Delhi, India",https://qweblo.in/,qweblo.in,2026,,,,,,False,C,founded_2024_plus,source founded_year=2026
goodfirms,OriginX Labs,"Delhi, India",https://www.originxlabs.online/,originxlabs.online,2026,,,,,,False,C,founded_2024_plus,source founded_year=2026
goodfirms,Siyaraj Technologies,"Delhi, India",https://siyarajtechnologies.com/,siyarajtechnologies.com,2026,<10,,,,,False,C,founded_2024_plus,source founded_year=2026
goodfirms,Pinakinvox Private Limited,"Delhi, India",https://pinakinvox.com,pinakinvox.com,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,The Canvas& Code,"Delhi, India",https://www.thecanvascode.com/,thecanvascode.com,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,Virtual Team India,"Delhi, India",https://www.virtualteamindia.com/,virtualteamindia.com,2018,<10,,,,,False,C,too_small,band=<10
goodfirms,Winsome Computer Media & Services,"Delhi, India",http://winsomecomputermedia.com/,winsomecomputermedia.com,2000,<10,,,,,False,C,too_small,band=<10
goodfirms,ApkiWebsite.com,"Delhi, India",https://www.apkiwebsite.com,apkiwebsite.com,2015,<10,,,,,False,C,too_small,band=<10
goodfirms,Digital Inventum,"Delhi, India",https://digitalinventum.com/,digitalinventum.com,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,Apps Imagica LLP,"Delhi, India",http://appsimagica.com/,appsimagica.com,2016,<10,,,,,False,C,too_small,band=<10
goodfirms,Qurilo Solutions Pvt Ltd,"Delhi, India",https://qurilo.com/,qurilo.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,MockCode,"Delhi, India",https://www.mockcode.co.in/,mockcode.co.in,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,Yatra Techie,"Delhi, India",https://yatratechie.com/,yatratechie.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Digital Order Technology Pvt. Ltd.,"Delhi, India",https://digitalorder.in,digitalorder.in,2016,<10,,,,,False,C,too_small,band=<10
goodfirms,Rohin Infotech,"Delhi, India",http://www.rohininfotech.com,rohininfotech.com,2011,<10,,,,,False,C,too_small,band=<10
goodfirms,VB Easy,"Delhi, India",https://www.vbeasy.com,vbeasy.com,2013,<10,,,,,False,C,too_small,band=<10
goodfirms,Proyo Technologies Private Limited,"Delhi, India",https://proyotech.com,proyotech.com,2015,<10,,,,,False,C,too_small,band=<10
goodfirms,RKM IT SERVICES,"Delhi, India",http://www.rkmsolution.com,rkmsolution.com,2009,<10,,,,,False,C,too_small,band=<10
goodfirms,Flamingo Infotech,"Delhi, India",https://flamingoinfotech.com,flamingoinfotech.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,Kapair Infotech Pvt. Ltd,"Delhi, India",https://www.kapairinfotech.com/,kapairinfotech.com,2019,<10,,,,,False,C,too_small,band=<10
goodfirms,Website By Ranking,"Delhi, India",https://www.websitebyranking.com,websitebyranking.com,2017,<10,,,,,False,C,too_small,band=<10
goodfirms,Social Peanuts Technologies,"Delhi, India",http://www.socialpeanuts.com/,socialpeanuts.com,2015,<10,,,,,False,C,too_small,band=<10
goodfirms,Torus Infotech,"Delhi, India",https://www.torusinfotech.com/,torusinfotech.com,2006,<10,,,,,False,C,too_small,band=<10
goodfirms,Muftsabazaar,"Delhi, India",https://www.muftsabazaar.com,muftsabazaar.com,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,GOFINDAPRO SOLUTIONS PRIVATE LIMITED,"Delhi, India",https://www.gofindapro.com,gofindapro.com,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,Digitally,"Delhi, India",https://digitallygrow.com/,digitallygrow.com,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,Foster Digital Technology Pvt. Ltd.,"Delhi, India",https://www.fosterdigitech.com,fosterdigitech.com,2018,<10,,,,,False,C,too_small,band=<10
goodfirms,TechBinge India,"Delhi, India",https://techbinge.org/,techbinge.org,,<10,,,,,False,C,too_small,band=<10
goodfirms,Wedexterous,"Delhi, India",https://wedexterous.com/,wedexterous.com,2022,<10,,,,,False,C,too_small,band=<10
goodfirms,Broadway Web Services,"Delhi, India",https://www.clcbws.com/,clcbws.com,2007,<10,,,,,False,C,too_small,band=<10
goodfirms,Softlancer,"Delhi, India",https://www.softlancer.co,softlancer.co,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,ZS Web Solutions Company In Delhi,"Delhi, India",https://zswebsolution.com/,zswebsolution.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,Nextr Technology,"Delhi, India",https://www.nextr.in/,nextr.in,2018,<10,,,,,False,C,too_small,band=<10
goodfirms,TechVanch Innovations,"Delhi, India",https://techvanch.com/,techvanch.com,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,DigiHub Agency,"Delhi, India",https://digihubagency.in/,digihubagency.in,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,Mindsync Consulting Pvt Ltd,"Delhi, India",https://mindsynccon.com/,mindsynccon.com,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Fablos Technology Pvt Ltd,"Delhi, India",https://fablostechnology.com/,fablostechnology.com,2019,<10,,,,,False,C,too_small,band=<10
goodfirms,SPCreaters,"Delhi, India",https://spcreaters.com/,spcreaters.com,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Dial4web,"Delhi, India",https://www.dial4web.com/,dial4web.com,2017,<10,,,,,False,C,too_small,band=<10
goodfirms,Codroid Labs,"Delhi, India",https://codroiditlabs.com/,codroiditlabs.com,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,Vidyarupi,"Delhi, India",https://vidyarupi.com/https://vidyarupi.com/,vidyarupi.com,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Webtechs IT Solution,"Delhi, India",http://webtechs.in/,webtechs.in,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,Kodify,"Delhi, India",https://kodify.in,kodify.in,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Predators Network,"Delhi, India",https://www.predatorsnetwork.com/,predatorsnetwork.com,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,Vibtrix,"Delhi, India",https://vibtrix.com/,vibtrix.com,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Legacy Services,"Delhi, India",https://www.legacyservices.in/,legacyservices.in,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,Web Aakrati Group,"Delhi, India",https://web.aakrati.in,aakrati.in,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Acsg systems,"Delhi, India",https://acsgsystems.com/,acsgsystems.com,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Fidato Creations,"Delhi, India",http://www.fidatocreations.com/,fidatocreations.com,2016,<10,,,,,False,C,too_small,band=<10
goodfirms,Raghwendra Web Services,"Delhi, India",https://www.raghwendra.com/,raghwendra.com,2005,<10,,,,,False,C,too_small,band=<10
goodfirms,NVezion Biztech Private Limited,"Delhi, India",https://www.nvezion.com,nvezion.com,2012,<10,,,,,False,C,too_small,band=<10
goodfirms,Decode Wings,"Delhi, India",http://www.decodewings.com/,decodewings.com,2016,<10,,,,,False,C,too_small,band=<10
goodfirms,Dimagital Media & Technology,"Delhi, India",https://dimagitalmedia.com/,dimagitalmedia.com,2018,<10,,,,,False,C,too_small,band=<10
goodfirms,Mapzitech,"Delhi, India",https://www.mapzitech.com/,mapzitech.com,2017,<10,,,,,False,C,too_small,band=<10
goodfirms,Scrrum Labs,"Delhi, India",https://www.scrrum.com,scrrum.com,2018,<10,,,,,False,C,too_small,band=<10
