company_name,domain,office_phone,address,city,rating,review_count,place_id,source,discovered_at
Tech Old Hand,techoldhand.com,085285 25988,"Chandigarh Housing Board Flats 1 Block-20, Chandigarh Housing Board Flats 1, 2904/0, near Manav Mangal School, Housing Board Society, Phase 9, Chandigarh, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,5,4,ChIJEc9Q-WzvDzkRcghoMyaJGt8,google_maps,2026-08-04T16:16:34
TechoSquare - Web development company in Chandigarh,techosquare.com,,"Sebiz Sq, Sector 67, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,5,5,ChIJE9FHLlXrDzkRcQbCJsuZFJk,google_maps,2026-08-04T16:16:34
The Code Technologies,thecodetechnologies.com,076969 06438,"Elfin tower, E-206, Phase 8B, Industrial Area, Sector 74, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4.8,68,ChIJbdPcy_HvDzkRnAL2H7xbD7w,google_maps,2026-08-04T16:16:34
The Core Systems,thecore.co.in,078887 75036,"3rd Floor, SCO 198, Sector 34A, Sector 34, Chandigarh, 160022, India",Mohali,4.7,191,ChIJWcVSj63tDzkRjmp2Zxtcql8,google_maps,2026-08-04T16:16:34
"Iron networks,Mohali",theironnetwork.org,,"Level 8, Plot No. D-199, Phase 8B, Industrial Area, Sector 74, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,2.8,40,ChIJL39-8vbuDzkR7XJD543h-Hw,google_maps,2026-08-04T16:16:34
Think 360 Studio - Digital Product UI/UX Design Agency,think360studio.com,0172 460 3543,"Central Plaza CP-22, 3rd Floor, Central Plaza, Emaar MGF Mohali Sector 105, Greater, Sahibzada Ajit Singh Nagar, Punjab 140306, India",Mohali,4.6,59,ChIJU_bGNubtDzkRLY6kzO-iH3I,google_maps,2026-08-04T16:16:34
Thunder Brains Pvt.Ltd | Full Stack Development Agency in Mohali,thunderbrains.in,097793 08242,"405, 4th Floor, Plot No C-196-A, Phase 8B, Industrial Area, Sector 74, Sahibzada Ajit Singh Nagar, Punjab 140308, India",Mohali,4.9,15,ChIJ53nPuqyaKUkRRnYyFist3Ho,google_maps,2026-08-04T16:16:34
Tohfa Riwaz,tohfariwaz.com,088003 69289,"Sector 110, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4.8,26,ChIJ7RHoUfnvDzkRTy0D28X3OYI,google_maps,2026-08-04T16:16:34
TopRank Digital Service - Website Designer & SEO Company,toprankindia.com,093050 30523,"Shop No. 8, Sector 34B, Sector 34, Chandigarh, 160022, India",Mohali,5,9,ChIJ_7OE8njtDzkRhfweIizLFGk,google_maps,2026-08-04T16:16:34
Triple D Studio,tripledstudio.com,090415 78474,"Soho 5A, 2nd Floor, 9th Avenue, Kharar - Landran Rd, Sector 115, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4.8,69,ChIJfXRvA_ztDzkRdLX_6RJr3Y8,google_maps,2026-08-04T16:16:34
TSHOOT SOLUTIONS,tshootsolutions.com,072060 56810,"1250, Phase 3B2, Phase 3B-2, Sector 60, Sahibzada Ajit Singh Nagar, Punjab 160059, India",Mohali,5,6,ChIJMcqZqVPvDzkR150GlKimg2A,google_maps,2026-08-04T16:16:34
Universal Code Design Solutions,ucds.in,098888 93383,"1st Floor, 701, Sector 43-A, Sector 43, Chandigarh, 160043, India",Mohali,4.8,13,ChIJDZYeI8ntDzkRsVkR6UrKYhc,google_maps,2026-08-04T16:16:34
UIUX STUDIO,uiux.studio,0172 451 1333,"TOWER-B, Bestech Business Tower, B-409, Parkview Residence Colony, Sector 66, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.5,63,ChIJsze0AFfuDzkRMVcse6xG3Cc,google_maps,2026-08-04T16:16:34
UniCloud IT Services,uniclouditservices.com,090411 66494,"Bestech Business Tower, B202, Parkview Residence Colony, Tarf Kumbra, Sahibzada Ajit Singh Nagar, Punjab 160066, India",Mohali,4.5,11,ChIJxXO2dO-TDzkRadhIDs4XPCk,google_maps,2026-08-04T16:16:34
Unify Wizards,unifywizards.com,097750 00068,"E 300, Phase, 8A, Industrial Area, Sector 75, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,4.8,26,ChIJP6H7jL_vDzkRRawMhW4-Wvk,google_maps,2026-08-04T16:16:34
"Unitech Executive Floors, Sector 97, Mohali",unitechmohali.com,098141 64646,"Unitech, Sector 97, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4.1,135,ChIJrZo6hirvDzkRDBAxGb_Sz6E,google_maps,2026-08-04T16:16:34
Universal Waves - Modular Kitchen in Mohali,universalkitchens.in,0172 459 7663,"CPM 13-BG, Emaar MGF Mohali Sector 105, Sahibzada Ajit Singh Nagar, Punjab 140306, India",Mohali,4.3,102,ChIJI3A4xp_uDzkRI_0-boF2Jio,google_maps,2026-08-04T16:16:34
Vaahu Deviaduct,vaahuduct.com,090904 93593,"C/o Workcave Coworking, Level 1, SCO 224, 37C&D, C&D, Sector 37, Chandigarh, 160036, India",Mohali,5,14,ChIJub7J5ITtDzkRqHfgnZ4-Rrg,google_maps,2026-08-04T16:16:34
VDS Shine,vdsshine.com,095595 53302,"Rehmat Enclave, Bar Majra, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,4.9,43,ChIJl6Gr8ufvDzkReEQRB1yQ-ik,google_maps,2026-08-04T16:16:34
Vintageit Solutions,vintageitsolutions.com,,"first floor, adjoining Union Bank, Chandigarh, Kharar - Landran Rd, Sector 127, Main Bazar, Sahibzada Ajit Singh Nagar, Punjab 140301, India",Mohali,4.8,17,ChIJE94_VtPtDzkRM1zVXYRVOO0,google_maps,2026-08-04T16:16:34
ViralStan | Digital Marketing Agency in Mohali,viralstan.com,06284 500 902,"Office No 413, Sunny Business Centre, Sunny Enclave, Kharar, Punjab 140301, India",Mohali,4.9,36,ChIJw__HWfzvDzkRk4dG2SguB_s,google_maps,2026-08-04T16:16:34
Visiontrek Communication | Website Development Services & Company in Mohali,visiontrek.in,085888 61588,"Phase 8 B, E 195, Phase 8B, Industrial Area, Sector 74, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4.8,85,ChIJK7WTWervDzkRA3P7qt9liBk,google_maps,2026-08-04T16:16:34
VM Websoft,vmwebsoft.com,094785 80848,"SCO 11A, First Floor, Phase, 5, Shahi Majra, Industrial Area, Sector 58, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,4.8,36,ChIJy2LGM1fvDzkRb-ZNWIGbHKE,google_maps,2026-08-04T16:16:34
Vopra Tech,vopratech.com,090560 19056,"Bestech Business Tower, B-702, Parkview Residence Colony, Sector 66, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.8,4,ChIJ52mNTdLtDzkROKhAmUqYAiE,google_maps,2026-08-04T16:16:34
Vqcodes software solutions,vqcodes.com,099154 16413,"5th Floor, E-196, Phase 8B, Industrial Area, Sector 74, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,4.8,104,ChIJsfJj-lPvDzkRcgIQpcSrhow,google_maps,2026-08-04T16:16:34
W3Hints,w3hints.com,062392 78581,"2442, Sunny Enclave, Sahibzada Ajit Singh Nagar, Kharar, Punjab 140301, India",Mohali,5,6,ChIJO9QzGMvvDzkRZSgz1hG19S8,google_maps,2026-08-04T16:16:34
W3 Web Designs,w3webdesigns.com,098550 18229,"#1662, Sector 45b, Sector 33 Market Rd, Sector 33B, Sector 33, Chandigarh, 160020, India",Mohali,5,16,ChIJu3gfWa7tDzkRsTsSDdDEjyk,google_maps,2026-08-04T16:16:34
Akshay sharma web devlopment and digital marketing,wa.link,078074 88028,"248/3, 45A, sector, Chandigarh, 160047, India",Mohali,5,18,ChIJD_hkTIzWqoURIp5-sqFIczU,google_maps,2026-08-04T16:16:34
"Freelance Casa, Digital Marketing Agency on Freeroids",weadvertiseyou.com,070873 34343,"HNO-1441 (1st Floor, Sector 44 B, 44B, Sector 44, Chandigarh, 160043, India",Mohali,5,3,ChIJ638tKhXtDzkRAqlMJKorHoc,google_maps,2026-08-04T16:16:34
"Webbers UX® - #1 Strategic Digital Agency in Mohali, India",webbersux.com,086998 45500,"5th Floor, The Excelsior, C 201 - 202, Phase 8B, Industrial Area, Sector 74, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4.7,31,ChIJT7VCzcjvDzkRASSTP3dTXv0,google_maps,2026-08-04T16:16:34
Webchefz Infotech,webchefz.com,0172 460 4040,"F372 Phase, 8B, Phase 8B, Industrial Area, Sector 74, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4.5,21,ChIJ3f__P_buDzkRHr8_bKnxHVY,google_maps,2026-08-04T16:16:34
Webdesign Discovery,webdesigndiscovery.com,094655 73673,"Ground Floor, D-151, Phase-8, Industrial Area, Sector 73, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,4.9,28,ChIJSRTHTXvtDzkRSsNsWkBnRtE,google_maps,2026-08-04T16:16:34
WebEagles Infotech,webeagles.co.in,096466 35089,"2nd Floor, SCF-117, near Bright Career Solutions, BCS Phase 7, Sector 61, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,5,5,ChIJja6jF1hcxGwR-IO-vIJ88sU,google_maps,2026-08-04T16:16:34
WebEarly,webearly.in,098763 11465,"SCF 103,Cabin No.2,Top Floor, Phase 11, Sector 65, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,5,6,ChIJoVV7IePvDzkRdcoHxyDNJuQ,google_maps,2026-08-04T16:16:34
WEO Infotech,webexpertsonline.net,0172 402 5441,"918, 9th Floor, TOWER-B, Bestech Business Tower, Parkview Residence Colony, Sector 66, Sahibzada Ajit Singh Nagar, Punjab 160066, India",Mohali,4.3,26,ChIJX_oLnA_sDzkRxA2skaYL8Ik,google_maps,2026-08-04T16:16:34
Web Framez,webframez.com,098880 01269,"Plot No. 209, 2nd Floor, Phase 5, Industrial Area, Sector 59, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,4.8,113,ChIJhXVmZnKDGjkRU1fP5Msx5mI,google_maps,2026-08-04T16:16:34
WebHopers Infotech,webhopers.com,076962 28822,"Sco:126-127, Sector 34A, Sector 34, Chandigarh, 160022, India",Mohali,4.5,28,ChIJjaFn1LLtDzkRYgYh3TOJ1_g,google_maps,2026-08-04T16:16:34
Webjip,webjip.com,097800 63209,"Cabin No. 01, 5th Floor F-140, Pioneer Business Tower, Phase 8B, Mohali, Phase 8B, Industrial Area, Sector 74, Area, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,5,30,ChIJ13ewt3nvDzkRHFyryi6blEQ,google_maps,2026-08-04T16:16:34
Webliquid Infotech,webliquidinfotech.com,073474 05486,"SCO 114-115, 2nd Floor, Sector 34-A, Sector 34, Sector 34A, Sector 34, Chandigarh, 160022, India",Mohali,4.9,91,ChIJi67MvKftDzkR8zQpb5kh0PY,google_maps,2026-08-04T16:16:34
Web Ministers,webministers.com,091155 52299,"Phase 8A, Vista Tower 2, E-302, Industrial Area, Sector 75, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4.9,18,ChIJj2eR4NDvDzkRqgrm6qOyfEo,google_maps,2026-08-04T16:16:34
Webmob Software Solutions,webmobinfo.ch,0172 403 7469,"Office no. 829, Bestech Business Tower, 8th Floor, Parkview Residence Colony, Sector 66, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.3,18,ChIJ-63RhMTsDzkRFTfiM8nmguw,google_maps,2026-08-04T16:16:34
Web Mohali Ads Agency,webmohali.com,075288 60211,"1st Floor, C-576, street 30, Jujhar Nagar, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,5,5,ChIJLQ4O0rzvDzkREqdaU8xUBQY,google_maps,2026-08-04T16:16:34
WebNaitra,webnaitra.com,086999 55531,"SCF 38, Top Floor, Phase 11, Sector 65, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,3.7,3,ChIJVTN7Cg7tDzkRXAyRU0V8NxI,google_maps,2026-08-04T16:16:34
Weborbix,weborbix.com,095012 22518,"Quite Office No.3, Ground Floor, Back Side Entry, Sector 35A, 35A, Sector 35, Chandigarh, 160022, India",Mohali,4.9,7,ChIJi96AnRTtDzkRyjPOQWHaZOg,google_maps,2026-08-04T16:16:34
Webroute Solutions,webroutesolutions.com,078890 40393,"SCF 38, 2nd Floor, Phase 10, Sector 64, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,5,7,ChIJlatM4wrmv6ARPx8OJTk9xiE,google_maps,2026-08-04T16:16:34
Amardeep Singh Chahal,websitedesignerchandigarh.com,098889 40088,"Chandigarh Housing Board Society, Sector 49, Chandigarh, 160047, India",Mohali,5,8,ChIJueP3qQPvDzkRcOJrFLLB_I8,google_maps,2026-08-04T16:16:34
WEBSOFT SOLUTIONS,websoftsolutions.co.in,,"near Gurdwara Road, Sector 119, Balongi, Sahibzada Ajit Singh Nagar, Punjab 140301, India",Mohali,5,4,ChIJvUP1X0zvDzkRoUFyNoiUeRE,google_maps,2026-08-04T16:16:34
Web Spider Infotech,webspiderinfotech.com,085590 61995,"3rd Floor, D-258, GR Tower, Industrial Area, Sector 75, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,4.9,16,ChIJU1wX2NnvDzkRCyYfPoL7qDQ,google_maps,2026-08-04T16:16:34
WebSplend Software Development Services,websplend.com,085805 01114,"1st Floor, near Piccadily Square Mall, Sub Center, Sector 34A, Sector 34, Chandigarh, 160022, India",Mohali,5,15,ChIJp6dCjpTtDzkRs80jeMCf914,google_maps,2026-08-04T16:16:34
Webstones IT Solutions LLP - A Complete Webstore,webstones.in,0172 417 0499,"F-26, Top Floor, Phase-8, Industrial Area, Sector 73, Sahibzada Ajit Singh Nagar, Punjab 160071, India",Mohali,4.1,22,ChIJwU8cyrftDzkRKXVbwqMUvKc,google_maps,2026-08-04T16:16:34
Webswhiz,webswhiz.com,086999 96363,"Dharamgarh, Sahibzada Ajit Singh Nagar, Punjab 140306, India",Mohali,4.9,45,ChIJi2cJSuPrDzkRu-2-TU04MwY,google_maps,2026-08-04T16:16:34
Webtech IT Solutions,webtechitsolutions.com,070188 46053,"SCO-10 , 2nd floor, main road, Shahi Majra, Phase 5, Industrial Area, Sector 58, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,4.1,16,ChIJC0fUEQ_sDzkRvxa1FrzP2Hs,google_maps,2026-08-04T16:16:34
WebThreeX,webthreex.com,082643 09341,"Plot no 743, Sector 82, JLPL Industrial Area, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,5,32,ChIJ5zk4t8npDzkRNufIeGoMoIw,google_maps,2026-08-04T16:16:34
Wegile,wegile.com,040 8641 3645,"E 41, Phase-8, Industrial Area, Sahibzada Ajit Singh Nagar, Punjab 160071, India",Mohali,4,51,ChIJaw6A__buDzkRBD8gSju5nSE,google_maps,2026-08-04T16:16:34
White City 92,whitecity92.com,,"Site Office 1, Sector 92, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,3.9,7,ChIJi_7m5V7vDzkRgPKDm4tUhPA,google_maps,2026-08-04T16:16:34
WhiteHat Coders,whitehatcoders.com,098788 61304,"Plot No. C-133 , Fourth Floor , Industrial Area, Phase-8, Sector-72, Sector 73, Sahibzada Ajit Singh Nagar, Punjab 160072, India",Mohali,4.9,102,ChIJtcapwMPvDzkRkN6HYLUIn80,google_maps,2026-08-04T16:16:34
"Whiz Web Tech - Web Design, Development & SEO in Mohali",whizwebtech.com,078889 41676,"West, 39B, Sector 39, Sahibzada Ajit Singh Nagar, Chandigarh, Punjab 160036, India",Mohali,5,3,ChIJr0PzgnjvDzkRMhfw33mYCho,google_maps,2026-08-04T16:16:34
WindowIT Technologies,windowit.in,098764 27280,"SCF 61, 1st Floor, Phase 11, Sector 65, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.5,88,ChIJQ7IMaQXsDzkRaRlxC43wwFQ,google_maps,2026-08-04T16:16:34
World Tech 67,worldtech.org.in,098148 26266,"Plot no, ITC 10, near Municipal building, Sector 67, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.5,125,ChIJPQ1ZDrfvDzkRzs8CY5GaMPc,google_maps,2026-08-04T16:16:34
Xorosoft Technologies,xorosoft.com,,"Bestech Business Tower, Parkview Residence Colony, Industrial Area Mohali Phase 9, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,3.5,11,ChIJRa0NOi3tDzkRPLPJyJfQTLU,google_maps,2026-08-04T16:16:34
Xseez web technologies,xseezwebtechnologies.com,,"Sector 34B, Sector 34, Chandigarh, 160034, India",Mohali,5,5,ChIJP8I6SHHtDzkRqcZVICzL7hI,google_maps,2026-08-04T16:16:34
YKR Agency,ykragency.com,,"5th Floor, Plot no. 341, near Globe Toyota Showroom, Industrial Area, Industrial Area Mohali Phase 9, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,5,4,ChIJkw0WN4btDzkRMmeMFUE66Fc,google_maps,2026-08-04T16:16:34
Zero IT Solutions,zeroitsolutions.com,079862 32189,"First Floor, D-160, Phase-8, Industrial Area, Sector 73, Sahibzada Ajit Singh Nagar, Punjab 160071, India",Mohali,4.3,92,ChIJWYRNnV_uDzkRT0QXs-sp-N4,google_maps,2026-08-04T16:16:34
ZestGeek Solutions,zestgeek.com,099885 34287,"3rd Floor, Mohali Tower, F-539, Phase 8B, Industrial Area, Sector 74, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,4.9,34,ChIJN9iii__uDzkReAIOltiK7OU,google_maps,2026-08-04T16:16:34
Zupe Technology,zupe.co,0172 465 1055,"B-412 & B-414, 4th, Bestech Business Tower, Parkview Residence Colony, Sector 66, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.5,12,ChIJl6r0c_LtDzkRkgmC7h7yOLk,google_maps,2026-08-04T16:16:34
Zygobit,zygobit.com,077195 24763,"Office no. A001, Bestech Business Tower, Parkview Residence Colony, Tarf Kumbra, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.9,20,ChIJ18wRdP-PQEIRpYKd8hQahpk,google_maps,2026-08-04T16:16:34
