source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix,lane_reason
nasscom,Philips India Limited,Bengaluru,http://www.philips.com,philips.com,,,,,True,False,False,redirects to https://www.philips.co.in/
nasscom,Metrixlab Research India LLP,Hyderabad,http://www.markettools.com,markettools.com,,,,,True,False,False,redirects to https://tolunacorporate.com/
nasscom,KLA-Tencor Software India Pvt Ltd,Chennai,http://www.kla-tencor.com,kla-tencor.com,,,,,True,False,False,redirects to https://www.kla.com/
nasscom,Qualtech Consultants Pvt Ltd,Noida,http://www.qualtechedge.com,qualtechedge.com,,,,,True,False,False,redirects to https://www.qualtechedge.ai/
nasscom,XL India Business Services Pvt Ltd,Gurugram,http://www.xlgroup.com,xlgroup.com,,,,,True,False,False,redirects to https://axaxl.com/
nasscom,Midland Credit Management India Pvt Ltd,Gurugram,http://www.mcmcg.com,mcmcg.com,,,,,True,False,False,redirects to https://www.midlandcredit.com/
nasscom,BNY Mellon International Operations (India) Pvt Ltd,Pune,http://www.bnymellon.com,bnymellon.com,,,,,True,False,False,redirects to https://www.bny.com/corporate/global/en.html
nasscom,Navis Software India Private Limited,Chennai,http://www.navis.com,navis.com,,,,,True,False,False,redirects to https://kaleris.com/
nasscom,Maersk Global Service Centres (India) Pvt Ltd,Bengaluru,http://www.maerskline.com,maerskline.com,,,,,True,False,False,redirects to https://www.maersk.com/
nasscom,GlobeOp Financial Services (India) Pvt Ltd,Mumbai,http://www.globeop.com,globeop.com,,,,,True,False,False,redirects to https://www.ssctech.com/
nasscom,Marsh Mclennan (India) Private Limited,Gurugram,http://www.mercer.co.in,mercer.co.in,,,,,True,False,False,redirects to https://www.mercer.com/en-in/
nasscom,Snap-on Business Solutions India Pvt Ltd,Noida,http://www.snaponbusinesssolutions.com,snaponbusinesssolutions.com,,,,,True,False,False,redirects to https://sbs.snapon.com/
nasscom,Invesco (India) Private Limited,Hyderabad,http://www.invesco.com,invesco.com,,,,,True,False,False,redirects to https://www.invescomutualfund.com/
