source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix,lane_reason
nasscom,Computer Age Management Services Limited,Chennai,http://www.camsonline.com,camsonline.com,,,,,True,False,False,page text 93 chars
nasscom,Hans Infomatic Pvt Ltd,New Delhi,http://www.hansinfomatic.com,hansinfomatic.com,,,,,True,False,False,page text 27 chars
nasscom,Cegura Technology Solutions Pvt Ltd,Kolkata,http://www.cegura.com,cegura.com,,,,,True,False,False,page text 78 chars
nasscom,Citicorp Services India Pvt Ltd,Mumbai,https://www.citi.com,citi.com,,,,,True,False,False,page text 76 chars
nasscom,Mercedes-Benz Research and Development India Pvt Ltd,Bengaluru,http://www.mbrdi.co.in,mbrdi.co.in,,,,,True,False,False,page text 87 chars
nasscom,Factset Systems India Pvt Ltd,Hyderabad,http://www.factset.com,factset.com,,,,,True,False,False,page text 59 chars
nasscom,Data Software Research Company Pvt Ltd,Chennai,http://www.dsrc.com,dsrc.com,,,,,True,False,False,page text 1 chars
nasscom,Mashreq Global Services Private Limited,Bengaluru,http://www.nextedgesoftware.com,nextedgesoftware.com,,,,,True,False,False,page text 70 chars
nasscom,Team Tranquil Software Solutions Pvt Ltd,Vadodara,http://www.teamtranquil.com,teamtranquil.com,,,,,True,False,False,page text 20 chars
nasscom,Bestfit Business Solutions Pvt Ltd,Mumbai,http://www.bestfitsolutions.co.in,bestfitsolutions.co.in,,,,,True,False,False,page text 1 chars
nasscom,Toshiba Software (India) Pvt Ltd,Bengaluru,http://www.toshiba-tsip.com/tsip/,toshiba-tsip.com,,,,,True,False,False,page text 1 chars
nasscom,Gallagher Center of Excellence LLP,Pune,http://www.ajg.com,ajg.com,,,,,True,False,False,page text 1 chars
nasscom,FinIQ Consulting India Private Limited,Pune,http://www.finiq.com,finiq.com,,,,,True,False,False,page text 78 chars
nasscom,Caparizon Software Private Limited,Kochi,http://www.itflux.com,itflux.com,,,,,True,False,False,page text 66 chars
nasscom,Jothi Software Private Limited,Chennai,http://www.jothisoftware.com,jothisoftware.com,,,,,True,False,False,page text 71 chars
nasscom,Calpine Infrastructure And Tech Solutions Private Limited,Kochi,http://www.calpinetech.com,calpinetech.com,,,,,True,False,False,page text 86 chars
nasscom,John Deere India Private Limited,Pune,http://www.deere.com,deere.com,,,,,True,False,False,page text 68 chars
nasscom,Megri Soft Limited,Chandigarh(CH),http://www.megrisoft.com,megrisoft.com,,,,,True,False,False,main Names For Sale Domain Name Sales Indian Domain For Sale SEO Domain Name Sal
nasscom,Leapmile Logistics Private Limited,Bengaluru,http://www.qikpod.com,qikpod.com,,,,,True,False,False,page text 83 chars
nasscom,Integra Micro Software Services Private Limited,Bengaluru,http://www.integramicroservices.com,integramicroservices.com,,,,,True,False,False,page text 26 chars
nasscom,Ryan India Tax Services Private Limited,Hyderabad,http://www.ryan.com,ryan.com,,,,,True,False,False,page text 84 chars
nasscom,Inspire Infosol Private Limited,Hyderabad,http://www.inspireinfosol.com,inspireinfosol.com,,,,,True,False,False,page text 98 chars
nasscom,Trans Neuron Technologies Private Limited,Bengaluru,http://www.transneuron.com,transneuron.com,,,,,True,False,False,page text 55 chars
nasscom,Boston Scientific Technology & Engineering Services Private Limited,Gurugram,http://inside.bsci.com,inside.bsci.com,,,,,True,False,False,page text 13 chars
